fecha,Barcelona_fabra,Barcelona,Sabadell_aero,Garriga,Castellar,Llica,el_Mogent,Mogoda,Gramenet
2003-10-26,9.9,6.4,16.8,0.556,0.0445,0.196,0.9815,0.345,10.4557
2003-10-27,10.7,5.2,4.5,1.13,0.0407,0.18,1.1463,0.234,9.8343
2003-10-28,1.2,0.7,0.3,0.7659999999999999,0.023,0.168,1.014,0.14800000000000002,9.1888
2003-10-29,0.0,0.1,0.0,0.746,0.0318,0.16399999999999998,0.8491,0.092,8.3783
2003-10-30,,0.0,0.0,0.447,0.0221,0.155,0.7351,0.079,7.8564
2003-10-31,11.4,4.2,1.2,0.742,0.0338,0.16,0.9924,0.104,8.7261
2003-11-01,0.0,2.1,0.0,1.111,0.0267,0.157,1.1193,0.079,8.7691
2003-11-02,0.0,0.0,0.0,0.7140000000000001,0.106,0.154,1.0584,0.056,7.98
2003-11-03,0.0,0.0,0.0,0.46,0.0164,0.14800000000000002,0.8667,0.041,7.691
2003-11-04,0.0,0.0,0.0,0.348,0.0173,0.14,0.7599,0.034,7.4523
2003-11-05,0.0,0.0,0.0,0.269,0.0162,0.13699999999999998,0.7372,0.031,7.3332
2003-11-06,0.0,0.0,0.0,0.208,0.0267,0.135,0.7087,0.029,7.2195
2003-11-07,0.0,0.0,0.0,0.187,0.0136,0.138,0.7037,0.029,7.2861
2003-11-08,2.0,0.0,2.3,0.19,0.0964,0.131,0.6974,0.026,6.978
2003-11-09,0.1,0.0,0.6,0.234,0.0172,0.133,0.7678,0.039,7.3379
2003-11-10,0.5,0.0,0.2,0.192,0.0206,0.124,0.6764,0.027000000000000003,7.026
2003-11-11,0.0,1.0,0.0,0.17,0.1151,0.118,0.7595,0.019,7.0416
2003-11-12,0.0,0.0,0.0,0.161,0.0204,0.114,0.6377,0.022,6.8712
2003-11-13,0.0,0.2,0.0,0.157,0.0168,0.11,0.6989,0.019,6.9377
2003-11-14,0.0,0.0,0.0,0.151,0.0219,0.108,0.6368,0.013,5.8415
2003-11-15,1.0,0.1,3.5,0.155,0.0237,0.106,0.6273,0.008,4.7638
2003-11-16,4.3,5.7,0.5,0.267,0.0381,0.134,0.6283,0.073,5.6824
2003-11-17,,0.1,0.0,0.238,0.0326,0.139,0.63,0.047,5.4421
2003-11-18,0.0,0.0,0.0,0.188,0.0291,0.138,0.6557,0.039,5.2197
2003-11-19,0.0,0.0,1.3,0.16899999999999998,0.0242,0.136,0.569,0.041,5.0360000000000005
2003-11-20,0.0,0.0,0.0,0.168,0.023,0.135,0.6212,0.04,5.0646
2003-11-21,0.0,0.0,0.0,0.162,0.018000000000000002,0.134,0.5946,0.037000000000000005,5.1267
2003-11-22,,0.0,0.1,0.163,0.017,0.129,0.5689,0.046,4.834
2003-11-23,5.4,2.1,9.6,0.16899999999999998,0.0424,0.131,0.502,0.045,4.8437
2003-11-24,0.0,0.0,0.0,1.996,0.0878,0.366,1.4129,0.314,10.714
2003-11-25,0.0,0.0,0.0,1.372,0.0811,0.278,1.0756,0.195,8.1054
2003-11-26,0.7,0.4,3.6,1.102,0.0763,0.238,0.8757,0.107,7.2304
2003-11-27,0.0,0.0,0.0,0.84,0.0795,0.219,0.9693,0.127,7.4662
2003-11-28,0.0,0.0,0.0,0.583,0.0751,0.205,0.7983,0.086,6.2884
2003-11-29,0.0,0.0,0.0,0.448,0.0739,0.196,0.6452,0.071,5.7367
2003-11-30,2.6,1.3,2.9,0.381,0.0682,0.188,0.5361,0.075,5.2266
2003-12-01,4.6,7.1,5.4,0.672,0.0877,0.209,0.9279,0.254,7.5965
2003-12-02,0.0,1.3,0.0,0.69,0.0836,0.205,0.9958,0.161,6.9161
2003-12-03,19.7,15.3,17.9,0.773,0.0839,0.212,0.9665,0.133,7.3643
2003-12-04,4.6,1.1,10.2,11.258,0.3878,0.472,2.3191,1.481,54.9812
2003-12-05,1.3,0.0,1.4,1.793,0.2464,0.436,1.4286,0.961,26.4467
2003-12-06,0.0,0.0,,1.533,0.111,0.361,1.3479,0.462,20.2119
2003-12-07,4.6,1.8,,1.315,0.0958,0.32299999999999995,1.2939,0.34600000000000003,8.9322
2003-12-08,0.0,0.0,0.0,1.199,0.0862,0.295,1.3007,0.317,9.0154
2003-12-09,0.0,0.0,0.0,1.085,0.0755,0.27,1.26,0.221,8.3175
2003-12-10,0.0,0.0,0.0,0.944,0.0707,0.258,1.2296,0.207,8.0509
2003-12-11,0.0,0.0,0.0,0.754,0.0622,0.229,1.2036,0.197,7.5404
2003-12-12,0.0,0.0,0.0,0.68,0.056,0.226,1.1866,0.18,7.4432
2003-12-13,0.0,0.0,0.0,0.616,0.0473,0.214,1.0726,0.155,6.8035
2003-12-14,0.0,0.0,0.0,0.534,0.0459,0.211,0.9707,0.139,6.3099
2003-12-15,0.0,0.0,0.0,0.482,0.0409,0.206,1.068,0.13,6.6604
2003-12-16,0.0,0.0,0.0,0.446,0.0371,0.2,0.9428,0.138,6.5777
2003-12-17,0.0,0.0,0.0,0.415,0.0398,0.198,0.7997,0.119,6.3345
2003-12-18,0.5,0.2,0.8,0.398,0.035,0.194,0.7832,0.108,6.3092
2003-12-19,,0.1,0.0,0.354,0.0356,0.191,0.8049,0.099,6.2291
2003-12-20,0.0,0.0,0.1,0.336,0.0324,0.18600000000000005,0.698,0.08900000000000001,5.9737
2003-12-21,0.0,4.5,0.0,0.329,0.0342,0.183,0.6951,0.083,5.686
2003-12-22,0.0,0.0,0.0,0.308,0.0273,0.179,0.6841,0.076,5.8976
2003-12-23,0.0,0.0,0.0,0.333,0.0283,0.172,0.6753,0.09,5.8055
2003-12-24,0.0,0.0,0.0,0.335,0.0304,0.168,0.6861,0.093,5.7382
2003-12-25,0.0,0.0,0.0,0.33,0.0254,0.166,0.6659999999999999,0.073,5.4752
2003-12-26,0.0,0.0,0.0,0.293,0.0243,0.166,0.6809999999999999,0.06,5.369
2003-12-27,0.0,0.0,0.0,0.315,0.028,0.163,0.5321,0.059,5.1824
2003-12-28,0.7,0.5,0.0,0.322,0.0306,0.161,0.5459,0.061,5.1819
2003-12-29,0.0,0.0,0.0,0.31,0.0276,0.156,0.573,0.056,5.1720000000000015
2003-12-30,0.0,0.0,0.0,0.303,0.0268,0.145,0.5552,0.053,5.0836
2003-12-31,0.0,0.0,0.0,0.275,0.0269,0.142,0.5291,0.05,4.8642
2004-01-01,0.0,2.8,0.0,0.253,0.0315,0.147,0.516,0.058,3.9355
2004-01-02,0.0,0.0,0.0,0.237,0.0269,0.14400000000000002,0.5246,0.05,3.9267
2004-01-03,0.0,0.0,0.0,0.258,0.0271,0.13699999999999998,0.4995,0.058,3.9142
2004-01-04,0.0,0.0,0.0,0.256,0.0291,0.135,0.4947,0.055,3.7862
2004-01-05,0.0,0.0,0.0,0.25,0.0286,0.135,0.5531,0.046,3.8314
2004-01-06,0.0,0.0,0.0,0.202,0.0275,0.135,0.6932,0.044,3.7419
2004-01-07,0.0,3.6,0.0,0.196,0.0332,0.132,0.7348,0.042,3.9006
2004-01-08,0.0,0.0,0.0,0.209,0.0316,0.13,0.7345,0.042,4.1312
2004-01-09,0.0,0.0,0.0,0.202,0.031,0.124,0.8543,0.04,4.2674
2004-01-10,0.0,0.0,0.0,0.203,0.0287,0.124,0.5092,0.038,3.9739
2004-01-11,0.0,0.0,0.0,0.195,0.034,0.125,0.459,0.041,3.6265
2004-01-12,0.0,0.0,0.0,0.188,0.0389,0.126,0.4748,0.04,3.8098
2004-01-13,0.0,0.0,0.0,0.183,0.0412,0.121,0.5229,0.032,3.9778
2004-01-14,0.0,0.0,0.0,0.183,0.0424,0.118,0.501,0.029,3.9661
2004-01-15,0.0,0.0,0.0,0.179,0.0452,0.121,0.4751,0.031,3.8636
2004-01-16,0.0,0.0,0.0,0.18,0.047,0.132,0.522,0.031,3.9376
2004-01-17,0.0,0.0,0.0,0.179,0.0476,0.133,0.4705,0.031,3.7155
2004-01-18,0.0,0.0,0.0,0.175,0.0549,0.133,0.4394,0.031,3.4671
2004-01-19,0.0,0.0,0.0,0.17,0.0492,0.132,0.4583,0.03,3.6291
2004-01-20,0.0,0.0,0.0,0.168,0.0539,0.132,0.5028,0.03,3.7717
2004-01-21,0.0,0.0,0.0,0.165,0.0556,0.13,0.5075,0.03,3.8309
2004-01-22,0.0,0.0,0.0,0.166,0.0552,0.13,0.4645,0.031,3.7522
2004-01-23,0.3,0.2,0.0,0.162,0.059,0.13,0.4664,0.03,3.7704
2004-01-24,0.7,0.6,0.3,0.16399999999999998,0.0641,0.133,0.4648,0.028,3.6589
2004-01-25,,0.0,0.0,0.159,0.0629,0.13,0.4505,0.029,3.3884
2004-01-26,0.0,0.0,0.0,0.161,0.0584,0.115,0.4916,0.025,3.5496
2004-01-27,0.3,0.1,1.7,0.161,0.0638,0.113,0.5217,0.022,3.6527
2004-01-28,0.0,0.0,0.1,0.158,0.0557,0.119,0.6335,0.042,4.1238
2004-01-29,0.0,0.0,0.0,0.15,0.0603,0.119,0.5202,0.029,3.6643
2004-01-30,1.3,2.2,0.3,0.151,0.0583,0.117,0.5084,0.026,3.5942
2004-01-31,,0.0,0.0,0.154,0.0551,0.114,0.4943,0.022,3.49
2004-02-01,0.0,0.0,,0.151,0.0471,0.112,0.4883,0.016,3.2011
2004-02-02,0.0,0.0,,0.14400000000000002,0.0524,0.106,0.4807,0.014,3.314
2004-02-03,0.0,0.0,,0.139,0.0516,0.104,0.5309,0.02,3.4783
2004-02-04,0.0,0.0,,0.13699999999999998,0.0573,0.086,0.5236,0.009000000000000001,3.3692
2004-02-05,0.0,0.0,,0.136,0.0567,0.083,0.5375,0.013,3.4272
2004-02-06,0.0,0.0,,0.134,0.0532,0.08199999999999999,0.5309,0.024,3.4337
2004-02-07,0.0,0.0,,0.127,0.0594,0.086,0.5215,0.02,3.3124
2004-02-08,0.0,0.0,,0.129,0.0531,0.08800000000000001,0.4963,0.013,3.0065
2004-02-09,0.0,0.0,,0.128,0.0543,0.087,0.4974,0.011,3.2048
2004-02-10,0.0,0.0,,0.132,0.0524,0.08,0.5035,0.012,3.3194
2004-02-11,0.0,0.0,,0.14,0.0513,0.08,0.5331,0.01,3.3418
2004-02-12,0.0,0.0,,0.134,0.0565,0.079,0.5545,0.013,3.2936
2004-02-13,0.0,0.3,,0.125,0.0461,0.079,0.5341,0.009000000000000001,3.2825
2004-02-14,0.0,0.0,,0.113,0.0467,0.08,0.5265,0.008,3.1875
2004-02-15,0.0,0.0,,0.107,0.0456,0.08,0.4975,0.014,2.9273
2004-02-16,24.8,19.9,,0.147,0.0593,0.087,0.6195,0.01,3.2692
2004-02-17,0.0,0.0,,0.494,0.2004,0.163,0.7872,0.387,10.1494
2004-02-18,0.0,2.3,,0.207,0.0856,0.146,0.637,0.059,4.0844
2004-02-19,11.2,4.4,,0.173,0.0555,0.13,0.7124,0.051,3.7793
2004-02-20,19.1,6.1,,0.215,0.0506,0.223,1.1861,0.961,11.2624
2004-02-21,3.0,1.8,,0.947,0.2287,0.211,1.508,0.5539999999999999,13.2989
2004-02-22,0.0,0.0,,0.421,0.0592,0.198,1.1172,0.168,5.8309
2004-02-23,,0.0,,0.275,0.0506,0.197,0.9161,0.107,4.9403
2004-02-24,4.5,3.3,,0.264,0.0557,0.197,0.8485,0.085,4.7099
2004-02-25,26.3,21.6,,0.28800000000000003,0.0675,0.214,1.0504,0.243,8.3996
2004-02-26,15.2,14.4,,1.4169999999999998,1.1898,0.4270000000000001,1.9528,1.918,21.3888
2004-02-27,,0.0,,1.452,0.2342,0.417,1.4303,1.011,15.1451
2004-02-28,0.0,0.0,,1.149,0.1061,0.349,1.279,0.5489999999999999,9.8674
2004-02-29,3.0,2.7,,0.907,0.0952,0.316,1.2041,0.382,7.9785
2004-03-01,,5.6,0.0,0.868,0.0872,0.295,1.1474,0.313,7.1843
2004-03-02,0.0,0.0,0.0,0.638,0.0773,0.277,1.0927,0.261,6.6901
2004-03-03,0.0,0.0,0.0,0.521,0.2028,0.262,1.0402,0.222,6.2325
2004-03-04,0.0,0.0,0.0,0.448,0.1036,0.252,0.9858,0.21,5.9476
2004-03-05,0.0,0.0,0.0,0.441,0.057,0.246,0.9676,0.2,5.7675
2004-03-06,8.3,10.9,0.0,0.486,0.0538,0.249,0.9153,0.249,6.7418
2004-03-07,0.0,0.0,0.0,0.6759999999999999,0.0515,0.246,0.9623,0.246,6.1081
2004-03-08,0.8,0.4,0.0,0.5579999999999999,0.0474,0.237,0.893,0.191,5.8202
2004-03-09,0.0,0.0,0.0,0.457,0.0469,0.239,0.8728,0.17800000000000002,5.4702
2004-03-10,,0.0,0.9,0.424,0.0515,0.241,0.8103,0.158,5.3653
2004-03-11,,0.0,0.0,0.394,0.033,0.238,0.7726,0.157,5.3254
2004-03-12,,0.0,0.1,0.379,0.0293,0.231,0.7484,0.139,5.0938
2004-03-13,1.0,0.0,0.0,0.365,0.0301,0.228,0.7132,0.131,4.8685
2004-03-14,0.3,0.3,0.0,0.34700000000000003,0.0233,0.221,0.7290000000000001,0.141,4.5387
2004-03-15,0.0,0.0,0.2,0.334,0.0173,0.211,0.6802,0.105,4.5562
2004-03-16,0.0,0.0,,0.319,1.5521,0.203,0.6778,0.093,4.6139
2004-03-17,0.0,0.0,,0.3,4.4362,0.195,0.6821,0.077,4.5356
2004-03-18,0.0,0.0,,0.29,,0.185,0.6756,0.07200000000000001,4.3782
2004-03-19,0.0,0.0,,0.276,,0.184,0.6744,0.063,4.3051
2004-03-20,0.0,0.0,,0.272,,0.183,0.6439,0.055,4.1301
2004-03-21,0.0,0.0,,0.245,,0.179,0.6317,0.051,3.7969
2004-03-22,,0.1,,0.275,,0.182,0.7417,0.046,4.0427
2004-03-23,0.0,0.1,,0.262,,0.183,0.7609,0.045,4.3797
2004-03-24,0.0,0.0,,0.249,,0.18,0.6838,0.046,4.1563
2004-03-25,1.1,7.3,,0.246,,0.207,0.7752,0.1,5.2455
2004-03-26,,0.0,,0.254,,0.161,0.7654,0.28,5.1896
2004-03-27,16.4,13.4,,0.293,,0.172,1.0334,0.415,8.797
2004-03-28,0.0,0.0,,0.301,,0.162,0.8866,0.193,5.5861
2004-03-29,31.2,20.4,,0.294,,0.188,0.9356,0.401,7.7432
2004-03-30,9.0,5.2,,3.458,,0.342,3.0122,1.651,14.4238
2004-03-31,0.1,0.0,,4.78,,0.45,1.4939,1.112,19.745
2004-04-01,0.6,3.6,0.0,1.884,,0.477,1.3849,1.365,16.9167
2004-04-02,2.4,2.0,0.0,1.7080000000000002,,0.46,1.3583,1.198,15.7652
2004-04-03,0.0,0.0,0.0,1.471,,0.446,1.3067,0.903,13.7641
2004-04-04,0.0,0.0,0.0,1.288,,0.404,1.2716,0.6409999999999999,10.791
2004-04-05,0.0,0.0,0.0,1.198,,0.35100000000000003,1.2261,0.511,9.2887
2004-04-06,0.0,0.0,0.0,1.084,,0.325,1.1876,0.418,8.354
2004-04-07,7.5,3.2,0.0,0.998,,0.302,1.1666,0.32299999999999995,7.6343
2004-04-08,14.8,9.4,0.0,1.4240000000000002,,0.383,1.2841,0.784,11.9035
2004-04-09,0.0,0.0,0.0,1.744,,0.462,1.4174,1.271,17.184
2004-04-10,0.1,0.0,0.1,1.462,,0.4370000000000001,1.3559,0.762,12.2522
2004-04-11,0.0,0.0,0.0,1.342,,0.433,1.463,1.054,13.2402
2004-04-12,2.1,,0.0,1.227,,0.385,1.3626,1.081,12.0389
2004-04-13,0.0,0.0,0.0,1.151,,0.35100000000000003,1.3051,0.892,10.6721
2004-04-14,17.0,0.0,,1.072,,0.35100000000000003,1.7462,0.93,9.3642
2004-04-15,11.7,11.6,,1.018,,0.345,1.5507,1.41,16.9476
2004-04-16,30.5,8.0,0.0,2.234,,0.413,3.6035,2.232,21.45
2004-04-17,,0.0,0.0,2.099,,0.422,2.3464,1.812,21.4002
2004-04-18,,0.0,,1.57,,0.393,1.5608,1.261,15.9433
2004-04-19,0.0,0.0,,1.406,,0.366,1.4337,1.006,14.1134
2004-04-20,0.0,0.0,,1.247,,0.337,1.3684,0.797,11.5862
2004-04-21,0.0,0.0,,1.161,,0.315,1.3329,0.6709999999999999,10.2111
2004-04-22,9.2,6.9,0.0,1.169,,0.332,1.3088,0.88,11.8709
2004-04-23,5.3,0.0,,1.114,,0.321,1.2856,0.708,10.8945
2004-04-24,0.0,0.0,,1.023,,0.32,1.2705,0.648,9.5811
2004-04-25,0.0,0.0,,0.858,,0.304,1.2174,0.48,7.8789
2004-04-26,0.0,0.0,,0.75,,0.29,1.2067,0.406,7.5951
2004-04-27,0.0,0.0,,0.6679999999999999,,0.282,1.1844,0.35600000000000004,7.42
2004-04-28,12.5,8.9,15.4,0.626,,0.281,1.1769,0.35700000000000004,7.1388
2004-04-29,15.1,6.5,18.3,1.071,,0.3670000000000001,1.3477,1.5219999999999998,17.2726
2004-04-30,0.1,2.2,0.9,1.134,,0.321,1.3057,0.959,11.7296
2004-05-01,0.0,2.2,0.3,1.01,,0.312,1.2442,0.703,8.9462
2004-05-02,0.6,0.0,0.1,0.964,,0.302,1.2272,0.606,8.1017
2004-05-03,11.8,7.0,3.4,0.951,,0.29600000000000004,1.2763,0.5770000000000001,8.3617
2004-05-04,2.0,1.7,1.8,0.957,,0.28800000000000003,1.1924,0.545,8.3305
2004-05-05,0.2,0.0,0.0,1.079,,0.28800000000000003,1.1763,0.511,8.0175
2004-05-06,0.0,0.0,0.0,1.3769999999999998,,0.284,1.1789,0.397,8.7525
2004-05-07,,0.0,0.4,1.211,,0.278,1.2003,0.365,8.0782
2004-05-08,0.0,0.0,0.0,1.092,,0.26,1.1787,0.331,7.5588
2004-05-09,,0.0,0.1,0.943,,0.26,1.1311,0.292,6.6521
2004-05-10,3.9,3.5,3.2,0.848,,0.257,1.1333,0.35200000000000004,7.7564
2004-05-11,16.2,11.1,14.3,0.852,,0.28600000000000003,1.2117,0.6609999999999999,10.4883
2004-05-12,0.1,0.5,0.0,1.337,,0.325,1.2514,0.569,10.8188
2004-05-13,,0.3,0.1,1.264,,0.311,1.1827,0.413,8.6357
2004-05-14,0.0,,0.0,1.223,,0.303,1.1802,0.405,8.9654
2004-05-15,0.0,,0.0,1.094,,0.295,1.1053,0.297,7.2141
2004-05-16,0.0,,0.0,1.019,,0.285,1.0232,0.262,6.4373
2004-05-17,0.0,,0.0,0.908,,0.274,0.9951,0.243,6.3701
2004-05-18,0.0,0.0,0.0,0.728,,0.259,0.9414,0.222,6.2186
2004-05-19,0.0,0.0,0.0,0.647,,0.246,0.8763,0.195,5.9226
2004-05-20,0.0,0.0,0.0,0.562,,0.24,0.8172,0.16699999999999998,5.7295
2004-05-21,0.0,0.0,0.0,0.479,,0.239,0.7938,0.163,5.5474
2004-05-22,1.8,0.3,0.8,0.442,,0.232,0.7189,0.17600000000000002,5.3147
2004-05-23,0.0,0.0,0.0,0.448,,0.227,0.7190000000000001,0.171,5.1798
2004-05-24,0.0,0.0,0.0,0.431,,0.225,0.6863,0.15,5.1669
2004-05-25,0.0,0.0,0.0,0.384,,0.219,0.6754,0.153,5.1488
2004-05-26,0.0,0.0,0.0,0.381,,0.214,0.7081,0.135,4.9685
2004-05-27,0.0,0.0,0.0,0.365,,0.207,0.6547,0.126,4.9751
2004-05-28,0.0,0.0,0.0,0.382,,0.198,0.629,0.132,4.7977
2004-05-29,0.0,0.0,0.0,0.386,,0.182,0.5762,0.107,4.5659
2004-05-30,0.0,0.0,0.6,0.387,,0.173,0.5174,0.126,4.364
2004-05-31,0.0,0.0,0.0,0.371,,0.172,0.6221,0.14300000000000002,4.8003
2004-06-01,0.0,0.0,0.0,0.354,,0.165,0.6218,0.11,4.5769
2004-06-02,0.0,0.0,0.0,0.333,,0.161,0.6473,0.11,4.5748
2004-06-03,0.0,0.0,0.0,0.305,,0.159,0.595,0.098,4.4868
2004-06-04,0.0,0.0,0.0,0.299,,0.15,0.5098,0.096,4.3843
2004-06-05,0.0,0.0,0.0,0.293,,0.141,0.5329999999999999,0.08800000000000001,4.0511
2004-06-06,0.0,0.0,0.0,0.27,,0.14300000000000002,0.7312,0.087,3.8868
2004-06-07,0.0,0.0,0.0,0.26,,0.13699999999999998,0.6636,0.081,3.8993
2004-06-08,0.0,0.0,0.0,0.274,,0.138,0.4755,0.073,4.1262
2004-06-09,0.0,0.0,0.0,0.266,,0.141,0.3854,0.057,3.9511
2004-06-10,0.0,0.0,0.0,0.246,,0.135,0.3711,0.049,3.8853
2004-06-11,,0.0,0.0,0.24,,0.125,0.3952,0.046,3.7982
2004-06-12,0.5,0.0,0.6,0.27,,0.122,0.4349,0.054000000000000006,3.711
2004-06-13,0.8,7.2,2.0,0.284,,0.132,0.8385,0.275,5.7951
2004-06-14,0.9,0.9,0.8,0.258,,0.131,0.6388,0.17800000000000002,4.5838
2004-06-15,5.8,1.2,3.7,0.32299999999999995,,0.14,0.5995,0.268,5.4049
2004-06-16,,0.0,0.0,0.252,,0.133,0.4927,0.161,4.206
2004-06-17,0.0,0.0,0.0,0.184,,0.126,0.491,0.123,4.059
2004-06-18,0.0,0.0,0.0,0.13699999999999998,,0.112,0.4115,0.084,3.9222
2004-06-19,6.5,3.6,9.9,0.155,,0.138,0.6258,0.189,6.1378
2004-06-20,0.0,0.0,0.0,0.342,,0.134,0.6784,0.193,5.5482
2004-06-21,,1.0,0.0,0.17,,0.124,0.4249,0.087,4.0285
2004-06-22,0.0,0.0,0.0,0.158,,0.117,0.4234,0.076,3.9935
2004-06-23,0.0,0.0,0.0,0.13,,0.106,0.3833,0.065,3.8895
2004-06-24,0.0,0.0,0.0,0.117,,0.096,0.382,0.053,3.4044
2004-06-25,0.0,0.0,0.0,0.111,,0.085,0.3516,0.046,3.2099
2004-06-26,0.0,0.0,0.0,0.107,,0.07,0.3301,0.045,2.9468
2004-06-27,0.0,0.0,0.0,0.091,,0.071,0.2832,0.041,2.7463
2004-06-28,0.0,0.0,0.0,0.083,,0.066,0.2787,0.041,3.0566
2004-06-29,0.0,0.0,0.0,0.084,,0.057,0.3294,0.041,3.2985
2004-06-30,0.0,0.0,0.0,0.079,,0.05,0.3029,0.041,3.3289
2004-07-01,0.0,0.0,0.0,0.069,,0.044,0.3373,0.041,3.3167
2004-07-02,0.0,0.0,0.0,0.06,,0.026,0.3514,0.042,3.23
2004-07-03,0.0,0.0,0.0,0.065,,0.033,0.3447,0.043,3.0302
2004-07-04,0.0,0.0,0.0,0.066,,0.033,0.3097,0.038,2.7284
2004-07-05,1.7,0.5,2.8,0.064,,0.035,0.3285,0.024,3.0192
2004-07-06,0.1,,0.2,0.093,,0.05,0.3731,0.036000000000000004,3.3739
2004-07-07,0.0,0.0,0.0,0.091,,0.058,0.3439,0.036000000000000004,3.2751
2004-07-08,0.0,0.0,0.0,0.069,,0.056,0.3334,0.031,3.1481
2004-07-09,0.0,0.0,0.0,0.065,,0.049,0.2795,0.03,3.051
2004-07-10,11.0,9.6,18.6,0.107,,0.056,0.2871,0.027000000000000003,2.9044
2004-07-11,15.7,31.9,1.3,0.316,,0.146,0.8667,0.496,9.738
2004-07-12,3.6,5.3,0.4,0.14,,0.086,0.3611,0.093,4.4275
2004-07-13,0.0,0.0,0.0,0.115,,0.078,0.3491,0.062,3.934
2004-07-14,0.0,0.0,0.0,0.1,,0.07,0.6035,0.045,3.7006
2004-07-15,0.0,0.0,0.0,0.086,,0.066,0.3379,0.042,3.4682
2004-07-16,0.0,0.0,0.0,0.073,,0.061,0.3312,0.04,3.3509
2004-07-17,0.0,0.0,0.0,0.066,,0.052000000000000005,0.2839,0.038,3.0345
2004-07-18,0.0,0.0,0.0,0.06,,0.057,0.2218,0.036000000000000004,2.6492
2004-07-19,0.0,0.0,0.0,0.055,,0.042,0.2275,0.036000000000000004,2.8963
2004-07-20,0.0,0.0,0.0,0.053,,0.041,0.2361,0.043,3.0577
2004-07-21,0.0,0.0,,0.051,,0.042,0.3357,0.04,3.1061
2004-07-22,0.0,0.0,,0.05,,0.035,0.4456,0.037000000000000005,3.2607
2004-07-23,,0.0,,0.047,,0.034,0.493,0.028,3.3766
2004-07-24,0.0,0.0,,0.044,,0.033,0.3042,0.03,2.9725
2004-07-25,0.0,0.0,,0.044,,0.031,0.28,0.026,2.6786
2004-07-26,0.0,0.0,0.0,0.044,,0.027000000000000003,0.3211,0.01,2.9497
2004-07-27,0.0,0.0,0.0,0.044,,0.024,0.2023,0.025,3.0206
2004-07-28,,0.0,0.0,0.044,,0.023,0.2369,0.025,3.0201
2004-07-29,0.0,0.0,0.0,0.041,,0.026,0.3179,0.029,3.0116
2004-07-30,0.0,0.0,0.0,0.038,,0.024,0.2428,0.022,2.9173
2004-07-31,0.0,0.0,0.0,0.04,,0.021,0.2106,0.021,2.7493
2004-08-01,0.0,0.0,0.0,0.038,,0.02,0.3036,0.021,2.4954
2004-08-02,1.0,0.0,0.0,0.038,,0.015,0.28800000000000003,0.009000000000000001,2.5917
2004-08-03,0.0,0.0,0.0,0.03,,0.009000000000000001,0.3016,0.006,2.6275
2004-08-04,1.6,0.4,4.4,0.045,,0.051,0.3193,0.006,3.2053
2004-08-05,0.0,6.0,2.4,0.084,,0.054000000000000006,0.3057,0.131,4.114
2004-08-06,0.0,0.0,0.0,0.046,,0.035,0.241,0.034,2.8347
2004-08-07,0.0,0.0,0.0,0.04,,0.033,0.2417,0.025,2.4993
2004-08-08,0.0,0.0,0.0,0.034,,0.026,0.6348,0.019,2.6073
2004-08-09,0.0,0.0,0.0,0.03,,0.027000000000000003,0.3729,0.015,2.4799
2004-08-10,0.0,,0.0,0.031,,0.021,0.5864,0.013,2.6799
2004-08-11,0.0,0.0,0.0,0.029,,0.017,0.3392,0.012,2.5187
2004-08-12,0.0,0.0,0.0,0.025,,0.017,0.2677,0.006,2.3591
2004-08-13,0.0,0.0,0.0,0.023,,0.014,0.2675,0.006,2.3513
2004-08-14,0.0,0.0,0.0,0.023,,0.016,0.2157,0.006,2.2474
2004-08-15,0.0,0.0,0.0,0.023,,0.012,0.2239,0.006,2.1421
2004-08-16,0.0,,0.0,0.023,,0.012,0.2382,0.006,2.1941
2004-08-17,,0.0,0.0,0.021,,0.009000000000000001,0.5911,0.006,2.4955
2004-08-18,0.0,0.0,0.0,0.024,,0.009000000000000001,0.353333333,0.0,2.2501
2004-08-19,0.0,0.0,0.0,0.02,,0.006999999999999999,0.3008,0.006,2.3861
2004-08-20,,0.0,0.0,0.018000000000000002,,0.006,0.3012,0.006,2.2816
2004-08-21,0.0,3.7,0.0,0.018000000000000002,,0.008,0.8631,0.006,2.5001
2004-08-22,0.0,0.0,0.0,0.018000000000000002,,0.006999999999999999,0.7421,0.006,2.9456
2004-08-23,,0.0,0.1,0.018000000000000002,,0.014,0.3505,0.006,2.4273
2004-08-24,0.0,0.0,0.0,0.024,,0.011,0.3363,0.006,2.4999
2004-08-25,,0.0,0.0,0.023,,0.01,0.3211,0.006,2.5502
2004-08-26,0.0,0.0,0.0,0.022,,0.016,0.3031,0.006,2.4954
2004-08-27,0.0,0.0,0.0,0.021,,0.014,0.271,0.006,2.4896
2004-08-28,0.0,0.0,0.0,0.023,,0.015,0.2763,0.006,2.3032
2004-08-29,8.8,4.4,33.5,0.132,,0.053,0.3947,0.006,4.2335
2004-08-30,0.6,0.3,0.5,0.256,,0.036000000000000004,0.4701,0.172,5.2474
2004-08-31,0.0,0.0,0.0,0.073,,0.018000000000000002,0.3582,0.026,3.2628
2004-09-01,7.1,5.3,,0.061,,0.018000000000000002,0.3501,0.018000000000000002,3.147
2004-09-02,16.0,12.0,1.8,0.083,,0.037000000000000005,0.8387,0.194,7.588999999999999
2004-09-03,12.3,4.0,1.2,0.425,,0.191,1.0832,0.805,8.7078
2004-09-04,,0.0,2.0,0.18600000000000005,,0.109,0.5707,0.08199999999999999,2.3504
